reason_code,field_wrongly_marked,value_returned,value_expected,why_it_is_wrong,execution_id,batch_id,created_at_utc,updated_at_utc,call_type,provider,telephony_duration_sec,ring_duration_sec,hangup_by,hangup_reason,to_number_carrier,provider_call_id,total_cost,sub_account_name,agent_name,agent_id,duration_sec,transcript,recording_url,status,date_ist,extracted_data_latest_call_sentiment_score,extracted_data_callback_request,extracted_data_call_summary,extracted_data_lead_qualification_status,extracted_data_highest_qualification,extracted_data_callback_time,extracted_data_course_preference,extracted_data_highest_qualification_score,extracted_data_specialization,extracted_data_class12_score,extracted_data_first_round_allotment_status,extracted_data_neet_status,extracted_data_program_interested,extracted_data_city_name,extracted_data_score,extracted_data_state_name,extracted_data_enrollment_interest,extracted_data_exam_category,extracted_data_existing_coaching,extracted_data_parikshe_awareness,extracted_data_structured_course_interest,extracted_data_coaching_enrollment,extracted_data_preparation_duration,extracted_data_preparation_method,extracted_data_target_examination,extracted_data_city,extracted_data_application_followup_outcome,extracted_data_form_not_filled_reason,extracted_data_expected_form_completion_date,extracted_data_interested_to_complete_form,extracted_data_callback_date_and_time,extracted_data_information_sharing_preference,extracted_data_demo_interest,extracted_data_mio_ai_voice_attempted,extracted_data_reason,extracted_data_candidate_relationship,extracted_data_candidate_profile,extracted_data_exam_attempts,extracted_data_exam_timeline,extracted_data_exam_type,extracted_data_interested_test,extracted_data_number_of_hours_studied,extracted_data_graduation_score,extracted_data_admission_interest,extracted_data_summary,extracted_data_12th_score,extracted_data_entrance_exam,extracted_data_entrance_exam_name,extracted_data_entrance_score,extracted_data_twelfth_stream,extracted_data_work_experience,extracted_data_date_of_birth,extracted_data_english_eval,extracted_data_graduation_completion_year,extracted_data_callback_request_time,extracted_data_campus_engagement_interest,extracted_data_counselling_mode,extracted_data_entrance_exam_appeared,extracted_data_interested_in_admission,extracted_data_program_interest,extracted_data_country,extracted_data_budget,extracted_data_course_interested,extracted_data_board,extracted_data_course,extracted_data_intake,extracted_data_masters_program,extracted_data_target_program,extracted_data_user_type,extracted_data_graduation_cgpa,extracted_data_graduation_percentage_score,extracted_data_interested_course,extracted_data_education_gap_year,extracted_data_education_mode,extracted_data_family_member_working_at_icici_bank,extracted_data_percentage_score,extracted_data_prior_icici_association,extracted_data_relocation_willingness,extracted_data_additional_country,extracted_data_budget_constraint,extracted_data_cgpa_percentage,extracted_data_english_proficiency_score,extracted_data_preferred_country,extracted_data_preferred_university,extracted_data_stream_interested,extracted_data_study_abroad_interest,extracted_data_admission_plan,extracted_data_call_outside_office_hours,extracted_data_field_course,extracted_data_passport_available,extracted_data_qual_ayu,extracted_data_scholarship_loan,extracted_data_education_level,extracted_data_english_test_type,extracted_data_funding_options,extracted_data_has_passport,extracted_data_study_location,extracted_data_target_universities,extracted_data_family_member_working_at_axis_bank,extracted_data_hostel_preference,extracted_data_interested,extracted_data_mio_voice_call_connected_date,extracted_data_admission_comfortability,extracted_data_counselling_assistance,extracted_data_twelfth_score,extracted_data_disciplinary_legal_history,extracted_data_diploma_score,extracted_data_location,extracted_data_qualification,extracted_data_family_member_working_at_axis_max_life_insurance,extracted_data_elsewhere_college,extracted_data_interested_location,extracted_data_link_resend,extracted_data_stream,extracted_data_ielts_purpose,extracted_data_target_sat_score,extracted_data_toefl_purpose,extracted_data_lead_status,extracted_data_twelfth_subjects,extracted_data_admission_year,extracted_data_12th_status,extracted_data_eleventh_grade_percentage,extracted_data_cf_ai_call_summary,extracted_data_grade,extracted_data_interest_to_complete_form,extracted_data_academic_detail,extracted_data_12th_expected_score,extracted_data_board_university,extracted_data_course_interest,extracted_data_wat_exam,extracted_data_12th_marks,extracted_data_user_query,extracted_data_dgca_medical_status,extracted_data_entrance_exam_score,extracted_data_math_marks,extracted_data_physics_marks,extracted_data_pilot_interest,extracted_data_training_timeline,extracted_data_ug_cgpa,extracted_data_wjeet_exam,extracted_data_wlat_exam,extracted_data_awareness,extracted_data_call_connected_date,extracted_data_call_language,extracted_data_competitor,extracted_data_degree_mode,extracted_data_drop_reason,extracted_data_interaction_date_time,extracted_data_interaction_mode,extracted_data_jee_mains,extracted_data_mio_voice_agent_name,extracted_data_pilot_training_enquiry,extracted_data_stream_interested_in,extracted_data_twelfth_grade_score,extracted_data_wjeet_planned,extracted_data_attendance_mode,extracted_data_engineering_interest,extracted_data_expected_arrival,extracted_data_interested_to_visit,extracted_data_walkin_outcome,extracted_data_12th_stream,extracted_data_interested_program,extracted_data_send_whatsapp,extracted_data_admission_team_connect,extracted_data_ai_callback_request,extracted_data_ai_form_not_filled_reason,extracted_data_ai_lead_qualification,extracted_data_ai_sentiment_score,extracted_data_callback_date,extracted_data_eleventh_score,extracted_data_expected_date_to_form_completion,extracted_data_interested_class,extracted_data_application_followup,extracted_data_application_interest,extracted_data_callback_details,extracted_data_candidate_city,extracted_data_candidate_class,extracted_data_candidate_stream,extracted_data_challenge,extracted_data_city_information,extracted_data_connect_day,extracted_data_course_level,extracted_data_entrance_exam_information,extracted_data_interested_in_axis_bank_training_program,extracted_data_preferred_campus,extracted_data_preferred_city,extracted_data_preferred_language,extracted_data_study_source,extracted_data_target_university,extracted_data_target_year,extracted_data_training_mode,extracted_data_user_role,extracted_data_vsat_consent,extracted_data_admission_status,extracted_data_agent_id,extracted_data_agent_question,extracted_data_bachelors_completed,extracted_data_call_date_time,extracted_data_callback,extracted_data_campus_visit,extracted_data_campus_visit_request_time,extracted_data_career_interests,extracted_data_class_interested,extracted_data_counselor_connect,extracted_data_current_qualification,extracted_data_entrance_exam_status,extracted_data_execution_id,extracted_data_experience,extracted_data_explored_design_courses,extracted_data_feedback_outcome,extracted_data_graduation_status,extracted_data_greeting,extracted_data_pg_program_name,extracted_data_preferred_campus_location,extracted_data_program_level,extracted_data_relocation_comfort,extracted_data_scholarship_details_send,extracted_data_state,extracted_data_student_stream,extracted_data_ug_program_name,extracted_data_user_confirmation,extracted_data_years_of_experience
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",8c9b7f58-9c6c-43af-a657-92798250efab,,2026-09-15T10:43:21.337829+00:00,2026-09-15T10:44:02.208111+00:00,outbound,plivo,11,5,Callee,Call recipient hungup,Reliance (JIO) - Delhi,d96a1005-586e-4360-adbe-0df9d731826c,1.7,ABC,Test Kartik,47f2231a-33ae-4fc6-99fd-08902d434b67,11,"assistant: Hello, Am I speaking with Kartik? who is interested to take admission in सीमैट और  जीमैट this year
user:  yes
assistant: Greetings from IIMT Group of Colleges,
",https://api.bolna.ai/recordings/call/8c9b7f58-9c6c-43af-a657-92798250efab,completed,2026-09-15,2,No,"The conversation was between an assistant and Kartik, who expressed interest in taking admission in the CMAT and GMAT exams this year. The assistant greeted Kartik on behalf of IIMT Group of Colleges.",Qualified,,,,,,,,,,,,,,,,,,,,,,,,No specific reason given (call did not mention form completion or reasons for incompletion).,,Not Sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",90cbf99e-b5ba-4429-a9b4-19653d734986,,2026-09-13T04:36:49.415537+00:00,2026-09-13T07:38:44.751079+00:00,outbound,plivo,13,18,Callee,Call recipient hungup,,0e6bff68-5b09-4f41-84a2-7ccdc51fe8f9,1.7,Adda 24/7,ADDA SSC Final - V4 Bolna Edits voice 5(Live),ee6d2139-0221-4cb3-b65b-1d0ede4ae534,13,"assistant: Hello, क्या मेरी बात Das Ruhi से हो रही है?
user: हाँ, कौन?
assistant: मैं शिवानी हूँ, Exam Counselor at अड्डा twenty four seven। आपके SSC के exam से related बात
",https://api.bolna.ai/recordings/call/90cbf99e-b5ba-4429-a9b4-19653d734986,completed,2026-09-13,2,No,"The conversation took place between an assistant named Shivani, an Exam Counselor at Adda twenty four seven, and a user named Das Ruhi. Shivani initiated the call to discuss matters related to Das Ruhi's SSC exam.",Qualified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,next year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",e3c2baab-1c07-44dd-9b16-9547dbed51f9,,2026-09-15T07:54:03.917105+00:00,2026-09-15T07:55:07.854039+00:00,outbound,plivo,31,17,Callee,Call recipient hungup,,307a83e6-8f98-47e7-9497-b13f56d6c2a8,3.4,ATMIA EDUCATION,Lead Qualification,a437cf8d-f286-4fa3-b7e5-1f7b07788199,31,"assistant: Hello, am I talking to Nivedita Bhimrao Bagul?
user:  hello
assistant:  Hi, I’m Riya from Atmia Education. We help students with medical admissions. We have an update for you, and I’ll just take a minute of your time. Is this a good time to talk, or would you prefer a callback?
user:  हां who are you
assistant: Thank you for your response. I’m Riya from Atmia Education, an overseas
",https://api.bolna.ai/recordings/call/e3c2baab-1c07-44dd-9b16-9547dbed51f9,completed,2026-09-15,3,No,"The conversation involved Riya from Atmia Education contacting Nivedita Bhimrao Bagul to discuss updates regarding medical admissions. The assistant initiated the call, asking if it was a good time to talk, and identified herself and the organization's role in assisting students with medical admissions. The user responded with a greeting and asked for the assistant's identity.",Qualified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",c7b64ba8-23d9-4b5d-b88a-9a799597d012,,2026-09-15T07:54:04.025890+00:00,2026-09-15T07:55:15.488004+00:00,outbound,plivo,22,26,Callee,Call recipient hungup,Bharti Airtel - Maharashtra & Goa,45aae858-be2e-4351-97f4-e67ce340705d,1.7,ATMIA EDUCATION,Lead Qualification,a437cf8d-f286-4fa3-b7e5-1f7b07788199,22,"assistant: Hello, am I talking to Sakshi Namdev Chavan?
user:  yes
assistant: Hi, I’m Riya from Atmia Education. We help students with medical admissions. We have an update for you, and I’ll just take a minute of your time. Is this a good time to talk, or would you prefer a callback?
",https://api.bolna.ai/recordings/call/c7b64ba8-23d9-4b5d-b88a-9a799597d012,completed,2026-09-15,2,No,The conversation took place between Riya from Atmia Education and Sakshi Namdev Chavan. Riya contacted Sakshi to provide an update regarding medical admissions and asked if it was a convenient time to talk or if a callback was preferred.,Qualified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",d27bf24e-496a-4f5a-b371-7c82ebab011d,,2026-09-15T07:54:07.669963+00:00,2026-09-15T08:11:06.660583+00:00,outbound,plivo,11,7,Callee,Call recipient hungup,,ac06e4df-1185-4286-bcf9-634325421ca1,1.7,ATMIA EDUCATION,Lead Qualification,a437cf8d-f286-4fa3-b7e5-1f7b07788199,11,"assistant: Hello, am I talking to Manaswi Vinod Jadhav?
user:  yeah
",https://api.bolna.ai/recordings/call/d27bf24e-496a-4f5a-b371-7c82ebab011d,completed,2026-09-15,2,No,"The conversation was between the assistant and Manaswi Vinod Jadhav, with the assistant confirming the user's identity.",Qualified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",aad37bc9-876d-48c8-bac3-6d04785e3dd6,,2026-09-15T07:54:08.593972+00:00,2026-09-15T07:55:21.314929+00:00,outbound,plivo,17,12,Callee,Call recipient hungup,,63b70858-1aab-444c-b192-8206ae564a48,1.7,ATMIA EDUCATION,Lead Qualification,a437cf8d-f286-4fa3-b7e5-1f7b07788199,17,"assistant: Hello, am I talking to Kanika Umesh Sawant?
user:  हां
assistant: Hi, मैं Atmia Education से Riya बोल रही हूँ। हम students को medical admissions में help करते हैं। आपके लिए एक update है, और मैं बस आपका एक minute लूँगी। क्या अभी बात
",https://api.bolna.ai/recordings/call/aad37bc9-876d-48c8-bac3-6d04785e3dd6,completed,2026-09-15,2,No,"The conversation was between an assistant named Riya from Atmia Education and a user named Kanika Umesh Sawant. Riya introduced herself and the organization, stating that they help students with medical admissions and mentioned she had an update for Kanika, seeking a moment to speak with her.",Qualified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",f2d681ca-14ba-4b47-836f-71c6aac22d3d,,2026-09-15T07:54:08.647939+00:00,2026-09-15T07:56:37.137448+00:00,outbound,plivo,69,33,Callee,Call recipient hungup,IDEA - Maharashtra,769e42d7-d8fd-44eb-8a87-b05d6fab93c4,5.1,ATMIA EDUCATION,Lead Qualification,a437cf8d-f286-4fa3-b7e5-1f7b07788199,69,"assistant: Hello, am I talking to Aadhya Jain?
assistant: नमस्ते, क्या आप अभी भी लाइन पर हैं?
user:  hello
assistant:  Hi, I’m Riya from Atmia Education. We help students with medical admissions. We have an update for you, and I’ll just take a minute of your time. Is this a good time to talk, or would you prefer a callback?
user:  ok
assistant:  Okay, thank you for that. Just one thing I wanted to ask — Round 1 allotment results came out. Did you get a seat?
assistant: नमस्ते, क्या आप अभी भी लाइन पर हैं?
user:  हां
assistant: That’s genuinely good news— congratulations. I won’t take any more of your time. All the best.
",https://api.bolna.ai/recordings/call/f2d681ca-14ba-4b47-836f-71c6aac22d3d,completed,2026-09-15,3,No,The conversation was between Riya from Atmia Education and Aadhya Jain. Riya contacted Aadhya to provide an update regarding medical admissions and inquired if Aadhya had received a seat in the Round 1 allotment results. Aadhya confirmed she was on the line and acknowledged the communication. Riya congratulated her on securing a seat and ended the call wishing her well.,Qualified,,,,,,,User confirmed they received a seat in Round 1 (replied 'हां' to 'Did you get a seat?').,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",6c43c0ae-7d2b-49e2-bd34-ab3827f05f23,,2026-09-15T07:54:09.582378+00:00,2026-09-15T07:56:04.258513+00:00,outbound,plivo,43,28,Plivo,inactivity_timeout,,7e05c662-3b65-4484-b382-ba246d69786a,3.4,ATMIA EDUCATION,Lead Qualification,a437cf8d-f286-4fa3-b7e5-1f7b07788199,43,"assistant: Hello, am I talking to Syamantak Agadh Chukewar?
user:  हां
assistant: Hi, मैं Atmia Education से Riya बोल रही हूँ। हम students को medical admissions में help करते हैं। आपके लिए एक update है, और मैं बस आपका एक minute लूँगी। क्या अभी बात करने का सही time है, या आप callback prefer करेंगे?
assistant: नमस्ते, क्या आप अभी भी लाइन पर हैं?
",https://api.bolna.ai/recordings/call/6c43c0ae-7d2b-49e2-bd34-ab3827f05f23,completed,2026-09-15,2,No,The conversation involved an assistant from Atmia Education named Riya contacting Syamantak Agadh Chukewar to offer help with medical admissions. Riya introduced herself and asked if it was a good time to talk or if a callback was preferred. The user confirmed identity but did not respond further to the query about conversation timing.,Qualified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",189e0d63-5170-4f0b-8fa1-ac71c821d9cd,,2026-09-15T07:54:10.315524+00:00,2026-09-15T07:55:29.567072+00:00,outbound,plivo,24,14,Callee,Call recipient hungup,IDEA - Maharashtra,68978384-9bb1-42f4-ab71-29fcf55d2f34,1.7,ATMIA EDUCATION,Lead Qualification,a437cf8d-f286-4fa3-b7e5-1f7b07788199,24,"assistant: Hello, am I talking to Shamshida Mohammad Azmatullah?
user:  yes yes
assistant: Hi, I’m Riya from Atmia Education. We help students with medical admissions. We have an update for you, and I’ll just take a minute of your time. Is this a good time to talk, or would you prefer a callback?
",https://api.bolna.ai/recordings/call/189e0d63-5170-4f0b-8fa1-ac71c821d9cd,completed,2026-09-15,2,No,The conversation was between Riya from Atmia Education and Shamshida Mohammad Azmatullah. Riya introduced herself and asked Shamshida if it was a good time to discuss an update related to medical admissions assistance.,Qualified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUALIFIED_NO_ENGAGEMENT,cf_ai_lead_qualification_status,Qualified,Not Sure,"""Qualified"" requires the user to engage in their own words. They gave only a greeting or filler, which the criteria assign to ""Not Sure"".",73f0bc07-e3b5-4add-ab5a-ce8001dbd4cc,,2026-09-15T07:54:11.362093+00:00,2026-09-15T07:55:37.503172+00:00,outbound,plivo,12,12,Callee,Call recipient hungup,IDEA - Maharashtra,e3f9c207-28f0-4aca-905f-cf98ab624fbd,1.7,ATMIA EDUCATION,Lead Qualification,a437cf8d-f286-4fa3-b7e5-1f7b07788199,12,"assistant: Hello, am I talking to Yadnya Ganesh Gadge?
user:  yes
assistant: Hi, I’m Riya from Atmia Education. We help students with medical admissions. We have an update for you , and
",https://api.bolna.ai/recordings/call/73f0bc07-e3b5-4add-ab5a-ce8001dbd4cc,completed,2026-09-15,1,No,The conversation was between an assistant named Riya from Atmia Education and a user named Yadnya Ganesh Gadge. Riya reached out to update Yadnya regarding medical admissions assistance.,Qualified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
